Name;FirstName;BirthDate;Address_Line1;Address_Line2;Address_ZipCode;Address_City;Address_Country;Address_State;SSN;MaritalStatus;BirthRank;AttachedToAnOtherSSN;Classifications;BankAccount_Name;BankAccount_EffectiveDate;BankAccount_EndDate;BankAccount_AccountType;BankAccount_Address_Line1;BankAccount_Address_Line2;BankAccount_Address_ZipCode;BankAccount_Address_City;BankAccount_Address_Country;BankAccount_Address_State;BankAccount_AccountHolderName;BankAccount_DepositType;BankAccount_Currency;BankAccount_AccountNumber;BankAccount_RoutingNumber;BankAccount_PrenoteCompleted;BankAccount_Validated;LE;MemberId;HireDate;WorksiteState;TerminationDate;TerminationReason;EmploymentStatus;BaseSalaryAmount;BaseSalaryFrequency;WorkingHours;WorkingHoursDefinedForFrequency;WorkingCategory;SalaryCommissionAmount;SalaryCommissionFrequency;SalaryBonusAmount;SalaryBonusFrequency
Feichtner;Nicky;07121965;160 Kansas Ave;;45202;Cincinnati;USA;OH;631482333;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1602;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Nitzschke;Felton;01221965;117 Lincoln;;68102;Omaha;USA;NE;868595618;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1603;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mctarnaghan;Herb;01221942;120 Tower of Americas;;10001;New York;USA;NY;613577749;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1604;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Harbus;Larhonda;06171964;117 Caliper Court;;10001;New York;USA;NY;959377413;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1605;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Baladejo;Michal;07241962;1629 South Hubbard Street ;;45202;Cincinnati;USA;OH;838343968;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1606;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Masaya;Jacinto;08241961;131 Circle Lane;;10001;New York;USA;NY;534614736;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1607;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Brehony;Edmundo;03141954;311 Main Street;;77995;San Marcos;USA;TX;511447537;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1608;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Kamensky;Gia;04191952;134 Lawrence Circle;;45202;Cincinnati;USA;OH;235515128;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1609;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kaspari;Filiberto;10161963;154 Bankers Court;;74103;Tulsa;USA;OK;152538913;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1610;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Fechtel;Leandro;09221971;7092 Main St.;;97086;Portland;USA;OR;118357376;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1611;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Living;Warner;02131942;150 Johnson Way;;68102;Omaha;USA;NE;844659424;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1612;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Fredicks;Elizbeth;09151942;116 Main Street;;74103;Tulsa;USA;OK;949596923;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1613;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Cheas;Loree;08151975;15 Broadway;;77995;San Marcos;USA;TX;746792456;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1614;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kressin;Hana;08151975;15 Broadway;;77995;San Marcos;USA;TX;696553828;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1615;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Niedbalec;Winford;09041974;128 Lawrence;;97086;Portland;USA;OR;696281695;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1616;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Marklund;Jospeh;07121965;161 Kansas Ave;;45202;Cincinnati;USA;OH;744865327;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1617;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Gechas;Mose;01221965;118 Lincoln;;68102;Omaha;USA;NE;686431474;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1618;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Hoxsie;Garret;01221942;121 Tower of Americas;;10001;New York;USA;NY;594417331;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1619;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Bockelmann;Sharita;06171964;118 Caliper Court;;10001;New York;USA;NY;465687862;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1620;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Novitske;Lino;07241962;1630 South Hubbard Street ;;45202;Cincinnati;USA;OH;362968174;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1621;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Chatriand;Iesha;08241961;132 Circle Lane;;10001;New York;USA;NY;255783926;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1622;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Niedens;Joslyn;03141954;312 Main Street;;77995;San Marcos;USA;TX;595998675;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1623;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Berley;Jenette;04191952;135 Lawrence Circle;;45202;Cincinnati;USA;OH;845879951;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1624;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Perniciaro;Modesto;10161963;155 Bankers Court;;74103;Tulsa;USA;OK;645648673;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1625;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Millerr;Jeromy;09221971;7093 Main St.;;97086;Portland;USA;OR;884975967;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1626;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Beebout;Jenette;02131942;151 Johnson Way;;68102;Omaha;USA;NE;986384434;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1627;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Gerla;Vincenzo;09151942;117 Main Street;;74103;Tulsa;USA;OK;912795172;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1628;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Leehan;Michal;08151975;15 Broadway;;77995;San Marcos;USA;TX;831956935;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1629;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Arntzen;Hai;08151975;15 Broadway;;77995;San Marcos;USA;TX;112598452;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1630;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Delosanglel;Katharina;09041974;129 Lawrence;;97086;Portland;USA;OR;235755822;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1631;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Aiudi;Arnoldo;07121965;162 Kansas Ave;;45202;Cincinnati;USA;OH;521416762;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1632;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mawhinney;Man;01221965;119 Lincoln;;68102;Omaha;USA;NE;421585471;Married;4;FALSE;Smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1633;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Krenning;Idell;01221942;122 Tower of Americas;;10001;New York;USA;NY;489297427;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1634;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Jastrebski;Jina;06171964;119 Caliper Court;;10001;New York;USA;NY;373637249;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1635;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Groombridge;Francesco;07241962;1631 South Hubbard Street ;;45202;Cincinnati;USA;OH;825198923;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1636;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Cancer;Hobert;08241961;133 Circle Lane;;10001;New York;USA;NY;215262371;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1637;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Ambagis;Loree;03141954;313 Main Street;;77995;San Marcos;USA;TX;898315964;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1638;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Grothen;Elenora;04191952;136 Lawrence Circle;;45202;Cincinnati;USA;OH;612946238;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1639;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Omo;Man;10161963;156 Bankers Court;;74103;Tulsa;USA;OK;131337816;Married;3;FALSE;Smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1640;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Cisewski;Freeda;09221971;7094 Main St.;;97086;Portland;USA;OR;479576712;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1641;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Felcher;Vena;02131942;152 Johnson Way;;68102;Omaha;USA;NE;859691245;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1642;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Fazzinga;Francesco;09151942;118 Main Street;;74103;Tulsa;USA;OK;821339294;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1643;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mootz;Mose;08151975;15 Broadway;;77995;San Marcos;USA;TX;747371933;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1644;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Machover;Kayleigh;08151975;15 Broadway;;77995;San Marcos;USA;TX;246757528;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1645;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Bronikowski;Graig;09041974;130 Lawrence;;97086;Portland;USA;OR;194235572;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1646;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mcnutty;Toney;07121965;163 Kansas Ave;;45202;Cincinnati;USA;OH;973139485;Single;2;FALSE;Smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1647;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Hogains;Rhett;01221965;120 Lincoln;;68102;Omaha;USA;NE;592343667;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1648;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Osias;Ema;01221942;123 Tower of Americas;;10001;New York;USA;NY;143629149;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1649;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Katsaounis;Delta;06171964;120 Caliper Court;;10001;New York;USA;NY;773858529;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1650;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Entzi;Waylon;07241962;1632 South Hubbard Street ;;45202;Cincinnati;USA;OH;752933518;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1651;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Buchs;Del;08241961;134 Circle Lane;;10001;New York;USA;NY;856841977;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1652;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Concho;Kasey;03141954;314 Main Street;;77995;San Marcos;USA;TX;441716412;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1653;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Mittag;Debbi;04191952;137 Lawrence Circle;;45202;Cincinnati;USA;OH;775423676;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1654;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Annable;Zack;10161963;157 Bankers Court;;74103;Tulsa;USA;OK;147638248;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1655;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Monrow;Deangelo;09221971;7095 Main St.;;97086;Portland;USA;OR;236973665;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1656;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Hayword;Lindsay;02131942;153 Johnson Way;;68102;Omaha;USA;NE;115428619;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1657;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Harfert;Lucius;09151942;119 Main Street;;74103;Tulsa;USA;OK;896645821;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1658;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Dorvee;Shonna;08151975;15 Broadway;;77995;San Marcos;USA;TX;946525961;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1659;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Marcks;Flo;08151975;15 Broadway;;77995;San Marcos;USA;TX;661934986;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1660;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Frankina;Tarah;09041974;131 Lawrence;;97086;Portland;USA;OR;362628351;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1661;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Hennighausen;Thresa;07121965;164 Kansas Ave;;45202;Cincinnati;USA;OH;958981424;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1662;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Heybrock;Von;01221965;121 Lincoln;;68102;Omaha;USA;NE;885293624;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1663;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Leavigne;Dalila;01221942;124 Tower of Americas;;10001;New York;USA;NY;751649444;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1664;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Panowicz;Inger;06171964;121 Caliper Court;;10001;New York;USA;NY;262868287;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1665;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Meysembourg;Toney;07241962;1633 South Hubbard Street ;;45202;Cincinnati;USA;OH;638552222;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1666;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Erixon;Gaylord;08241961;135 Circle Lane;;10001;New York;USA;NY;947285763;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1667;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Borr;Arianna;03141954;315 Main Street;;77995;San Marcos;USA;TX;299239341;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1668;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Guz;Tyesha;04191952;138 Lawrence Circle;;45202;Cincinnati;USA;OH;233282526;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1669;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Orford;Jacinto;10161963;158 Bankers Court;;74103;Tulsa;USA;OK;671222569;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1670;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Heino;Harmony;09221971;7096 Main St.;;97086;Portland;USA;OR;321395492;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1671;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kamiya;Jude;02131942;154 Johnson Way;;68102;Omaha;USA;NE;318532249;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1672;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Baff;Rikki;09151942;120 Main Street;;74103;Tulsa;USA;OK;572219775;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1673;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Bredahl;Vivien;08151975;15 Broadway;;77995;San Marcos;USA;TX;637223771;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1674;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Geneseo;Rudolf;08151975;15 Broadway;;77995;San Marcos;USA;TX;169477578;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1675;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Grothen;Rikki;09041974;132 Lawrence;;97086;Portland;USA;OR;395755345;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1676;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Anawaty;Patricia;07121965;165 Kansas Ave;;45202;Cincinnati;USA;OH;742278819;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1677;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Makhija;Lauren;01221965;122 Lincoln;;68102;Omaha;USA;NE;964384926;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1678;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Nedina;Twana;01221942;125 Tower of Americas;;10001;New York;USA;NY;569158177;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1679;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Doskocil;Laverna;06171964;122 Caliper Court;;10001;New York;USA;NY;334891873;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1680;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Munshi;Beverlee;07241962;1634 South Hubbard Street ;;45202;Cincinnati;USA;OH;739225675;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1681;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Caselton;Modesto;08241961;136 Circle Lane;;10001;New York;USA;NY;492353447;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1682;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Hnot;Myrtie;03141954;316 Main Street;;77995;San Marcos;USA;TX;399257132;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1683;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Brandeland;Hai;04191952;139 Lawrence Circle;;45202;Cincinnati;USA;OH;978332738;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1684;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Beja;Hai;10161963;159 Bankers Court;;74103;Tulsa;USA;OK;184315859;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1685;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Eifler;Ezequiel;09221971;7097 Main St.;;97086;Portland;USA;OR;656258976;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1686;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Hatzell;Michal;02131942;155 Johnson Way;;68102;Omaha;USA;NE;562924171;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1687;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Lawary;Hosea;09151942;121 Main Street;;74103;Tulsa;USA;OK;524861459;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1688;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Aponta;Long;08151975;15 Broadway;;77995;San Marcos;USA;TX;145452831;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1689;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Hyske;Luigi;08151975;15 Broadway;;77995;San Marcos;USA;TX;124957334;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1690;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Nini;Winford;09041974;133 Lawrence;;97086;Portland;USA;OR;334287831;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1691;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mairot;Cordell;07121965;166 Kansas Ave;;45202;Cincinnati;USA;OH;933354889;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1692;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Chagollan;Idell;01221965;123 Lincoln;;68102;Omaha;USA;NE;595842839;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1693;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Fehribach;Felton;01221942;126 Tower of Americas;;10001;New York;USA;NY;637727459;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1694;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Cicconi;Ossie;06171964;123 Caliper Court;;10001;New York;USA;NY;257932845;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1695;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Blazich;Harland;07241962;1635 South Hubbard Street ;;45202;Cincinnati;USA;OH;619249936;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1696;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Hiteman;Elden;08241961;137 Circle Lane;;10001;New York;USA;NY;375972142;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1697;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Horse;Darell;03141954;317 Main Street;;77995;San Marcos;USA;TX;477974718;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1698;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Guley;Harland;04191952;140 Lawrence Circle;;45202;Cincinnati;USA;OH;119224983;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1699;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Berbig;Porter;10161963;160 Bankers Court;;74103;Tulsa;USA;OK;835369817;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1700;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Leta;Pamelia;09221971;7098 Main St.;;97086;Portland;USA;OR;396925227;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1701;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Hequembourg;Thalia;02131942;156 Johnson Way;;68102;Omaha;USA;NE;173964853;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1702;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Lendor;Alethia;09151942;122 Main Street;;74103;Tulsa;USA;OK;787495154;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1703;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Knoell;Dalila;08151975;15 Broadway;;77995;San Marcos;USA;TX;552619662;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1704;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Jurin;Amina;08151975;15 Broadway;;77995;San Marcos;USA;TX;136546853;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1705;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
